"Transaction.ID","Date.of.Purchase","Time.of.Purchase","Purchase.Type","Payment.Method","Railcard","Ticket.Class","Ticket.Type","Price","Departure.Station","Arrival.Destination","Date.of.Journey","Departure.Time","Arrival.Time","Actual.Arrival.Time","Journey.Status","Reason.for.Delay","Refund.Request","Day.of.Week"
"af432f96-3023-4930-8e31",2024-04-24,2025-06-05 06:36:37,"Station","Credit Card","None","Standard","Anytime",151,"Liverpool Lime Street","London Euston",2024-04-24,2025-06-05 08:00:00,2025-06-05 10:15:00,2025-06-05 11:10:00,"Delayed","Weather","No","Wednesday"
"5b1e85d4-23e5-4c39-9f77",2024-04-24,2025-06-05 06:41:34,"Station","Credit Card","None","Standard","Anytime",151,"Liverpool Lime Street","London Euston",2024-04-24,2025-06-05 08:00:00,2025-06-05 10:15:00,2025-06-05 11:10:00,"Delayed","Weather","No","Wednesday"
"b052d2e8-5d6b-400c-ab40",2024-04-24,2025-06-05 08:25:31,"Station","Contactless","Adult","First Class","Off-Peak",57,"London Kings Cross","York",2024-04-24,2025-06-05 09:45:00,2025-06-05 11:35:00,2025-06-05 11:39:00,"Delayed","Signal Failure","No","Wednesday"
"39e2faa5-6f5c-4c01-9856",2024-04-24,2025-06-05 10:31:43,"Station","Credit Card","None","Standard","Advance",3,"Manchester Piccadilly","Liverpool Lime Street",2024-04-25,2025-06-05 09:00:00,2025-06-05 09:30:00,2025-06-05 11:35:00,"Delayed","Signal Failure","No","Thursday"
"64ef11a0-90fd-497b-94d8",2024-04-24,2025-06-05 10:48:07,"Station","Debit Card","Adult","First Class","Off-Peak",29,"Birmingham New Street","Manchester Piccadilly",2024-04-24,2025-06-05 11:15:00,2025-06-05 12:35:00,2025-06-05 12:37:00,"Delayed","Technical Issue","Yes","Wednesday"
"c95c5a43-1018-4c58-aed3",2024-04-24,2025-06-05 12:01:59,"Station","Debit Card","Adult","Standard","Advance",7,"Birmingham New Street","Manchester Piccadilly",2024-04-25,2025-06-05 11:15:00,2025-06-05 12:35:00,2025-06-05 12:54:00,"Delayed","Technical Issue","Yes","Thursday"
"faf1f87c-c958-4805-8e07",2024-04-24,2025-06-05 14:52:21,"Station","Debit Card","Senior","Standard","Advance",56,"Manchester Piccadilly","London Euston",2024-04-25,2025-06-05 09:30:00,2025-06-05 11:20:00,2025-06-05 11:34:00,"Delayed","Traffic","Yes","Thursday"
"99f88e59-fe0f-4f37-ba1b",2024-04-25,2025-06-05 00:11:22,"Online","Credit Card","None","Standard","Off-Peak",4,"Manchester Piccadilly","Liverpool Lime Street",2024-04-25,2025-06-05 01:30:00,2025-06-05 02:00:00,2025-06-05 02:54:00,"Delayed","Signal Failure","Yes","Thursday"
"e43ab5e4-9c4b-4ac1-a170",2024-04-25,2025-06-05 02:03:28,"Station","Credit Card","None","Standard","Off-Peak",126,"Manchester Piccadilly","London Euston",2024-04-25,2025-06-05 03:30:00,2025-06-05 05:20:00,2025-06-05 05:39:00,"Delayed","Weather Conditions","No","Thursday"
"69a70ece-ecd6-476f-ad07",2024-04-25,2025-06-05 02:11:58,"Station","Credit Card","None","Standard","Off-Peak",126,"Manchester Piccadilly","London Euston",2024-04-25,2025-06-05 03:30:00,2025-06-05 05:20:00,2025-06-05 05:39:00,"Delayed","Weather Conditions","No","Thursday"
"96814b06-862e-4871-9263",2024-04-25,2025-06-05 03:04:18,"Online","Credit Card","None","Standard","Advance",3,"Manchester Piccadilly","Liverpool Lime Street",2024-04-26,2025-06-05 01:30:00,2025-06-05 02:00:00,2025-06-05 02:24:00,"Delayed","Signal Failure","Yes","Friday"
"b7735fdf-f8cc-402b-b6f3",2024-04-25,2025-06-05 05:07:33,"Station","Credit Card","None","Standard","Advance",84,"Manchester Piccadilly","London Euston",2024-04-26,2025-06-05 03:30:00,2025-06-05 05:20:00,2025-06-05 06:09:00,"Delayed","Weather Conditions","No","Friday"
"f4ad374f-f12e-40a5-a704",2024-04-25,2025-06-05 06:41:18,"Station","Credit Card","None","Standard","Anytime",151,"Liverpool Lime Street","London Euston",2024-04-25,2025-06-05 08:00:00,2025-06-05 10:15:00,2025-06-05 11:03:00,"Delayed","Weather","No","Thursday"
"85530fba-e416-426a-817a",2024-04-25,2025-06-05 06:44:12,"Station","Credit Card","None","Standard","Anytime",151,"Liverpool Lime Street","London Euston",2024-04-25,2025-06-05 08:00:00,2025-06-05 10:15:00,2025-06-05 11:03:00,"Delayed","Weather","No","Thursday"
"26b8e7de-d2af-485c-a885",2024-04-25,2025-06-05 07:42:24,"Station","Contactless","Adult","First Class","Off-Peak",10,"Manchester Piccadilly","Liverpool Lime Street",2024-04-25,2025-06-05 09:00:00,2025-06-05 09:30:00,2025-06-05 11:35:00,"Delayed","Signal Failure","No","Thursday"
"ef950e63-173a-4938-8fb9",2024-04-25,2025-06-05 09:38:22,"Station","Credit Card","None","Standard","Advance",76,"Liverpool Lime Street","London Euston",2024-04-26,2025-06-05 08:00:00,2025-06-05 10:15:00,2025-06-05 10:48:00,"Delayed","Weather","No","Friday"
"bb06517e-c948-42db-b615",2024-04-25,2025-06-05 10:48:14,"Station","Debit Card","Adult","Standard","Off-Peak",3,"Liverpool Lime Street","Manchester Piccadilly",2024-04-25,2025-06-05 11:15:00,2025-06-05 11:45:00,2025-06-05 11:51:00,"Delayed","Technical Issue","Yes","Thursday"
"9fa5848c-9f6d-4e74-a038",2024-04-25,2025-06-05 12:30:56,"Station","Contactless","None","Standard","Advance",3,"Manchester Piccadilly","Liverpool Lime Street",2024-04-26,2025-06-05 11:00:00,2025-06-05 11:30:00,2025-06-05 13:01:00,"Delayed","Staff Shortage","No","Friday"
"47571665-4eff-4491-aa4e",2024-04-25,2025-06-05 16:08:46,"Station","Debit Card","None","Standard","Advance",29,"Edinburgh Waverley","London Kings Cross",2024-04-26,2025-06-05 15:30:00,2025-06-05 19:50:00,2025-06-05 20:18:00,"Delayed","Staffing","Yes","Friday"
"63101290-d83e-45e6-9524",2024-04-25,2025-06-05 16:10:04,"Station","Debit Card","None","Standard","Advance",84,"Manchester Piccadilly","London Euston",2024-04-26,2025-06-05 15:30:00,2025-06-05 17:20:00,2025-06-05 17:38:00,"Delayed","Staffing","Yes","Friday"
"45d95419-390a-42ed-b50c",2024-04-25,2025-06-05 17:00:12,"Station","Debit Card","Adult","Standard","Anytime",101,"Liverpool Lime Street","London Euston",2024-04-25,2025-06-05 17:30:00,2025-06-05 19:45:00,2025-06-05 19:48:00,"Delayed","Technical Issue","Yes","Thursday"
"6580091a-aa19-4cf0-9646",2024-04-25,2025-06-05 18:00:18,"Station","Debit Card","Adult","Standard","Advance",56,"Manchester Piccadilly","London Euston",2024-04-26,2025-06-05 17:30:00,2025-06-05 19:20:00,2025-06-05 19:37:00,"Delayed","Technical Issue","Yes","Friday"
"356fd517-7335-454d-a28d",2024-04-25,2025-06-05 18:01:56,"Station","Debit Card","Adult","Standard","Advance",50,"Liverpool Lime Street","London Euston",2024-04-26,2025-06-05 17:30:00,2025-06-05 19:45:00,2025-06-05 19:52:00,"Delayed","Technical Issue","Yes","Friday"
"81cb3f8b-77a1-4f1a-ade9",2024-04-25,2025-06-05 19:03:16,"Station","Contactless","Adult","Standard","Advance",50,"Liverpool Lime Street","London Euston",2024-04-26,2025-06-05 17:30:00,2025-06-05 19:45:00,2025-06-05 19:52:00,"Delayed","Technical Issue","No","Friday"
"cacaaff8-cede-4f77-9ae1",2024-04-26,2025-06-05 06:05:42,"Online","Credit Card","Disabled","Standard","Anytime",14,"York","Wakefield",2024-04-26,2025-06-05 07:30:00,2025-06-05 07:55:00,2025-06-05 07:55:00,"Delayed","Staffing","No","Friday"
"862bf192-fe10-474f-8a56",2024-04-26,2025-06-05 06:31:16,"Station","Credit Card","None","Standard","Anytime",151,"Liverpool Lime Street","London Euston",2024-04-26,2025-06-05 08:00:00,2025-06-05 10:15:00,2025-06-05 10:48:00,"Delayed","Weather","No","Friday"
"bf62b282-73a5-49db-b445",2024-04-26,2025-06-05 06:32:07,"Station","Credit Card","None","Standard","Anytime",151,"Liverpool Lime Street","London Euston",2024-04-26,2025-06-05 08:00:00,2025-06-05 10:15:00,2025-06-05 10:48:00,"Delayed","Weather","No","Friday"
"dc376154-9a00-4c47-8143",2024-04-26,2025-06-05 06:42:33,"Station","Credit Card","None","Standard","Anytime",151,"Liverpool Lime Street","London Euston",2024-04-26,2025-06-05 08:00:00,2025-06-05 10:15:00,2025-06-05 10:48:00,"Delayed","Weather","No","Friday"
"354a4708-caa6-4f1c-9355",2024-04-26,2025-06-05 06:43:14,"Station","Credit Card","None","First Class","Anytime",235,"Liverpool Lime Street","London Euston",2024-04-26,2025-06-05 08:00:00,2025-06-05 10:15:00,2025-06-05 10:48:00,"Delayed","Weather","No","Friday"
"0b2d6dc2-e7b5-48cd-9c9a",2024-04-26,2025-06-05 07:03:25,"Station","Contactless","Disabled","Standard","Advance",8,"London Paddington","Reading",2024-04-27,2025-06-05 05:30:00,2025-06-05 06:30:00,2025-06-05 07:06:00,"Delayed","Staff Shortage","No","Saturday"
"fe23b54e-f901-4f17-9dfa",2024-04-26,2025-06-05 09:05:15,"Online","Credit Card","Disabled","Standard","Advance",7,"York","Wakefield",2024-04-27,2025-06-05 07:30:00,2025-06-05 07:55:00,2025-06-05 08:09:00,"Delayed","Staffing","No","Saturday"
"720d9973-9de6-40fc-8c77",2024-04-26,2025-06-05 09:50:39,"Online","Credit Card","Adult","Standard","Off-Peak",3,"Liverpool Lime Street","Manchester Piccadilly",2024-04-26,2025-06-05 11:15:00,2025-06-05 11:45:00,2025-06-05 12:26:00,"Delayed","Technical Issue","No","Friday"
"f430614f-ab73-47b2-bead",2024-04-26,2025-06-05 10:51:15,"Station","Debit Card","Adult","Standard","Off-Peak",3,"Liverpool Lime Street","Manchester Piccadilly",2024-04-26,2025-06-05 11:15:00,2025-06-05 11:45:00,2025-06-05 12:26:00,"Delayed","Technical Issue","Yes","Friday"
"52d69154-bc63-4dc0-a832",2024-04-26,2025-06-05 11:56:15,"Station","Debit Card","Adult","Standard","Advance",2,"Liverpool Lime Street","Manchester Piccadilly",2024-04-27,2025-06-05 11:15:00,2025-06-05 11:45:00,2025-06-05 12:17:00,"Delayed","Technical Issue","Yes","Saturday"
"81041dcf-108f-4800-a88e",2024-04-26,2025-06-05 13:34:55,"Station","Credit Card","None","Standard","Off-Peak",19,"London Paddington","Reading",2024-04-26,2025-06-05 15:00:00,2025-06-05 16:00:00,2025-06-05 16:55:00,"Delayed","Technical Issue","No","Friday"
"c0c171a2-455c-4a93-bcec",2024-04-26,2025-06-05 13:43:55,"Station","Contactless","None","Standard","Off-Peak",19,"London Paddington","Reading",2024-04-26,2025-06-05 15:00:00,2025-06-05 16:00:00,2025-06-05 16:55:00,"Delayed","Technical Issue","No","Friday"
"063e2004-3cb1-444b-b034",2024-04-26,2025-06-05 14:47:15,"Station","Debit Card","Senior","Standard","Advance",50,"Liverpool Lime Street","London Euston",2024-04-27,2025-06-05 09:30:00,2025-06-05 11:45:00,2025-06-05 11:54:00,"Delayed","Traffic","Yes","Saturday"
"6570e83c-db55-43b1-a839",2024-04-26,2025-06-05 16:14:36,"Station","Debit Card","None","Standard","Advance",29,"Edinburgh Waverley","London Kings Cross",2024-04-27,2025-06-05 15:30:00,2025-06-05 19:50:00,2025-06-05 20:06:00,"Delayed","Staffing","Yes","Saturday"
"421bd0e1-bdcb-43ac-9b1f",2024-04-26,2025-06-05 18:03:35,"Station","Debit Card","Adult","Standard","Advance",56,"Manchester Piccadilly","London Euston",2024-04-27,2025-06-05 17:30:00,2025-06-05 19:20:00,2025-06-05 19:26:00,"Delayed","Technical Issue","Yes","Saturday"
"8eb92523-9cbf-43bb-816f",2024-04-27,2025-06-05 04:01:19,"Station","Contactless","Disabled","Standard","Off-Peak",13,"London Paddington","Reading",2024-04-27,2025-06-05 05:30:00,2025-06-05 06:30:00,2025-06-05 07:06:00,"Delayed","Staff Shortage","No","Saturday"
"1f6f2747-3b49-40f4-a159",2024-04-27,2025-06-05 04:58:52,"Station","Contactless","None","Standard","Off-Peak",53,"London Kings Cross","York",2024-04-27,2025-06-05 06:15:00,2025-06-05 08:05:00,2025-06-05 08:05:00,"Delayed","Technical Issue","No","Saturday"
"8a62b6cd-d298-420c-a4fa",2024-04-27,2025-06-05 04:59:38,"Online","Debit Card","None","Standard","Off-Peak",53,"London Kings Cross","York",2024-04-27,2025-06-05 06:15:00,2025-06-05 08:05:00,2025-06-05 08:05:00,"Delayed","Technical Issue","No","Saturday"
"244bb4b8-7a6b-4475-8985",2024-04-27,2025-06-05 07:31:56,"Station","Contactless","Adult","Standard","Off-Peak",10,"Manchester Piccadilly","Leeds",2024-04-27,2025-06-05 09:00:00,2025-06-05 09:45:00,2025-06-05 12:06:00,"Delayed","Signal Failure","No","Saturday"
"7792ab71-9cc4-4ebe-b116",2024-04-27,2025-06-05 09:37:11,"Station","Contactless","None","Standard","Off-Peak",4,"Manchester Piccadilly","Liverpool Lime Street",2024-04-27,2025-06-05 11:00:00,2025-06-05 11:30:00,2025-06-05 11:43:00,"Delayed","Staff Shortage","No","Saturday"
"ed9ffc52-470b-4fc7-8194",2024-04-27,2025-06-05 09:37:33,"Station","Credit Card","None","Standard","Advance",76,"Liverpool Lime Street","London Euston",2024-04-28,2025-06-05 08:00:00,2025-06-05 10:15:00,2025-06-05 10:58:00,"Delayed","Weather","No","Sunday"
"1d6239b1-ed54-4b38-ace5",2024-04-27,2025-06-05 10:33:29,"Station","Contactless","Adult","Standard","Advance",6,"Manchester Piccadilly","Leeds",2024-04-28,2025-06-05 09:00:00,2025-06-05 09:45:00,2025-06-05 12:02:00,"Delayed","Signal Failure","No","Sunday"
"966482ac-5658-4c1d-b27c",2024-04-27,2025-06-05 12:41:47,"Station","Contactless","None","Standard","Advance",3,"Manchester Piccadilly","Liverpool Lime Street",2024-04-28,2025-06-05 11:00:00,2025-06-05 11:30:00,2025-06-05 12:30:00,"Delayed","Staff Shortage","No","Sunday"
"5d82ae73-abf2-42da-b9d5",2024-04-27,2025-06-05 12:43:48,"Station","Contactless","None","First Class","Advance",10,"Manchester Piccadilly","Liverpool Lime Street",2024-04-28,2025-06-05 11:00:00,2025-06-05 11:30:00,2025-06-05 12:30:00,"Delayed","Staff Shortage","No","Sunday"
"63d2064b-58fb-4af0-8321",2024-04-27,2025-06-05 12:56:31,"Online","Credit Card","Senior","Standard","Off-Peak",17,"Oxford","Bristol Temple Meads",2024-04-27,2025-06-05 14:15:00,2025-06-05 15:30:00,2025-06-05 15:31:00,"Delayed","Signal Failure","Yes","Saturday"
"67488422-ff65-46f9-b35b",2024-04-27,2025-06-05 15:13:00,"Station","Debit Card","None","Standard","Off-Peak",126,"Manchester Piccadilly","London Euston",2024-04-27,2025-06-05 15:30:00,2025-06-05 17:20:00,2025-06-05 17:20:00,"Delayed","Staffing","Yes","Saturday"
"355f2086-f8dd-4da2-92df",2024-04-27,2025-06-05 17:07:55,"Station","Debit Card","Adult","First Class","Off-Peak",118,"Liverpool Lime Street","London Euston",2024-04-27,2025-06-05 17:30:00,2025-06-05 19:45:00,2025-06-05 20:05:00,"Delayed","Technical Issue","Yes","Saturday"
"7d9455f4-bd5d-4d59-b00c",2024-04-27,2025-06-05 17:13:26,"Station","Debit Card","Adult","Standard","Off-Peak",76,"Liverpool Lime Street","London Euston",2024-04-27,2025-06-05 17:30:00,2025-06-05 19:45:00,2025-06-05 20:05:00,"Delayed","Technical Issue","Yes","Saturday"
"7fa82dd9-b28a-4ef4-821d",2024-04-27,2025-06-05 17:36:17,"Station","Credit Card","Adult","Standard","Advance",4,"London Euston","Birmingham New Street",2024-04-28,2025-06-05 16:00:00,2025-06-05 17:20:00,2025-06-05 18:45:00,"Delayed","Weather","No","Sunday"
"314b0ff5-da26-4843-b4f5",2024-04-27,2025-06-05 17:40:05,"Station","Credit Card","Adult","Standard","Advance",4,"London Euston","Birmingham New Street",2024-04-28,2025-06-05 16:00:00,2025-06-05 17:20:00,2025-06-05 18:45:00,"Delayed","Weather","No","Sunday"
"055c728a-d6cf-4c58-a061",2024-04-27,2025-06-05 18:11:09,"Station","Debit Card","Adult","Standard","Advance",50,"Liverpool Lime Street","London Euston",2024-04-28,2025-06-05 17:30:00,2025-06-05 19:45:00,2025-06-05 20:08:00,"Delayed","Technical Issue","Yes","Sunday"
"b32dd7a7-e504-4ea1-8ba9",2024-04-28,2025-06-05 02:03:20,"Station","Credit Card","None","Standard","Off-Peak",126,"Manchester Piccadilly","London Euston",2024-04-28,2025-06-05 03:30:00,2025-06-05 05:20:00,2025-06-05 05:30:00,"Delayed","Weather Conditions","No","Sunday"
"ccdf080f-5dcb-40fa-8417",2024-04-28,2025-06-05 06:30:02,"Station","Credit Card","None","Standard","Off-Peak",113,"Liverpool Lime Street","London Euston",2024-04-28,2025-06-05 08:00:00,2025-06-05 10:15:00,2025-06-05 10:58:00,"Delayed","Weather","No","Sunday"
"3cadd78d-b358-49ca-a3e6",2024-04-28,2025-06-05 06:31:59,"Station","Credit Card","None","Standard","Off-Peak",113,"Liverpool Lime Street","London Euston",2024-04-28,2025-06-05 08:00:00,2025-06-05 10:15:00,2025-06-05 10:58:00,"Delayed","Weather","No","Sunday"
"12cb04ea-55ac-4096-945f",2024-04-28,2025-06-05 06:36:19,"Station","Credit Card","None","Standard","Off-Peak",31,"Birmingham New Street","London Euston",2024-04-28,2025-06-05 08:00:00,2025-06-05 09:20:00,2025-06-05 09:45:00,"Delayed","Weather","No","Sunday"
"848521c2-49f5-4c9f-bb14",2024-04-28,2025-06-05 06:37:12,"Station","Credit Card","None","Standard","Off-Peak",113,"Liverpool Lime Street","London Euston",2024-04-28,2025-06-05 08:00:00,2025-06-05 10:15:00,2025-06-05 10:58:00,"Delayed","Weather","No","Sunday"
"ab4d64b3-3209-4aea-8ff2",2024-04-28,2025-06-05 06:37:36,"Station","Credit Card","None","Standard","Off-Peak",113,"Liverpool Lime Street","London Euston",2024-04-28,2025-06-05 08:00:00,2025-06-05 10:15:00,2025-06-05 10:58:00,"Delayed","Weather","No","Sunday"
"b8ef6a12-8108-428d-82d6",2024-04-28,2025-06-05 06:38:51,"Station","Credit Card","None","First Class","Off-Peak",176,"Liverpool Lime Street","London Euston",2024-04-28,2025-06-05 08:00:00,2025-06-05 10:15:00,2025-06-05 10:58:00,"Delayed","Weather","No","Sunday"
"c20bdd90-595b-4f2f-99ce",2024-04-28,2025-06-05 06:39:34,"Station","Credit Card","None","Standard","Off-Peak",113,"Liverpool Lime Street","London Euston",2024-04-28,2025-06-05 08:00:00,2025-06-05 10:15:00,2025-06-05 10:58:00,"Delayed","Weather","No","Sunday"
"f427003a-c6ab-4ffd-bb0a",2024-04-28,2025-06-05 06:43:09,"Station","Credit Card","None","Standard","Off-Peak",113,"Liverpool Lime Street","London Euston",2024-04-28,2025-06-05 08:00:00,2025-06-05 10:15:00,2025-06-05 10:58:00,"Delayed","Weather","No","Sunday"
"0393e39c-2b11-4719-92b8",2024-04-28,2025-06-05 06:43:11,"Station","Credit Card","None","Standard","Off-Peak",113,"Liverpool Lime Street","London Euston",2024-04-28,2025-06-05 08:00:00,2025-06-05 10:15:00,2025-06-05 10:58:00,"Delayed","Weather","No","Sunday"
"5d1cfe14-63e7-4274-9e11",2024-04-28,2025-06-05 07:19:07,"Station","Contactless","Adult","Standard","Advance",2,"Liverpool Lime Street","Manchester Piccadilly",2024-04-29,2025-06-05 05:45:00,2025-06-05 06:15:00,2025-06-05 06:18:00,"Delayed","Signal Failure","No","Monday"
"5bd18d99-f93a-405b-a3dd",2024-04-28,2025-06-05 10:53:59,"Station","Debit Card","Adult","Standard","Off-Peak",11,"Birmingham New Street","Manchester Piccadilly",2024-04-28,2025-06-05 11:15:00,2025-06-05 12:35:00,2025-06-05 13:07:00,"Delayed","Technical Issue","Yes","Sunday"
"15f6818d-cc0c-4e36-afcd",2024-04-28,2025-06-05 11:50:36,"Station","Debit Card","Adult","Standard","Advance",2,"Liverpool Lime Street","Manchester Piccadilly",2024-04-29,2025-06-05 11:15:00,2025-06-05 11:45:00,2025-06-05 12:26:00,"Delayed","Technical Issue","Yes","Monday"
"424998fa-ed56-43da-b755",2024-04-28,2025-06-05 14:34:48,"Station","Debit Card","Disabled","Standard","Off-Peak",7,"London Euston","Birmingham New Street",2024-04-28,2025-06-05 16:00:00,2025-06-05 17:20:00,2025-06-05 18:45:00,"Delayed","Weather","No","Sunday"
"5e17d085-b4c1-41a9-a4df",2024-04-28,2025-06-05 14:36:01,"Station","Credit Card","Adult","First Class","Off-Peak",52,"London Euston","Birmingham New Street",2024-04-28,2025-06-05 16:00:00,2025-06-05 17:20:00,2025-06-05 18:45:00,"Delayed","Weather","No","Sunday"
"54daf6d2-79a5-4c59-bec9",2024-04-28,2025-06-05 14:38:14,"Station","Debit Card","Disabled","First Class","Off-Peak",52,"London Euston","Birmingham New Street",2024-04-28,2025-06-05 16:00:00,2025-06-05 17:20:00,2025-06-05 18:45:00,"Delayed","Weather","No","Sunday"
"f24dbf27-8b6d-466e-bb68",2024-04-28,2025-06-05 14:40:20,"Station","Debit Card","Disabled","Standard","Off-Peak",7,"London Euston","Birmingham New Street",2024-04-28,2025-06-05 16:00:00,2025-06-05 17:20:00,2025-06-05 18:45:00,"Delayed","Weather","No","Sunday"
"a7b49ed9-0867-45a5-a90f",2024-04-28,2025-06-05 14:43:41,"Station","Debit Card","Disabled","Standard","Off-Peak",7,"London Euston","Birmingham New Street",2024-04-28,2025-06-05 16:00:00,2025-06-05 17:20:00,2025-06-05 18:45:00,"Delayed","Weather","No","Sunday"
"cfb0d7a7-6451-4798-8f0a",2024-04-28,2025-06-05 14:44:43,"Station","Credit Card","Adult","Standard","Off-Peak",7,"London Euston","Birmingham New Street",2024-04-28,2025-06-05 16:00:00,2025-06-05 17:20:00,2025-06-05 18:45:00,"Delayed","Weather","No","Sunday"
"24427e34-9e18-4f7e-bc34",2024-04-28,2025-06-05 14:56:56,"Station","Debit Card","Senior","Standard","Advance",50,"Liverpool Lime Street","London Euston",2024-04-29,2025-06-05 09:30:00,2025-06-05 11:45:00,2025-06-05 11:51:00,"Delayed","Traffic","Yes","Monday"
"1c51c7b3-b797-45d6-9235",2024-04-28,2025-06-05 16:07:35,"Station","Contactless","Adult","Standard","Off-Peak",76,"Liverpool Lime Street","London Euston",2024-04-28,2025-06-05 17:30:00,2025-06-05 19:45:00,2025-06-05 20:08:00,"Delayed","Technical Issue","No","Sunday"
"fa84930e-aa80-4939-83c2",2024-04-28,2025-06-05 16:39:55,"Station","Credit Card","None","Standard","Advance",13,"London Paddington","Reading",2024-04-29,2025-06-05 15:00:00,2025-06-05 16:00:00,2025-06-05 16:54:00,"Delayed","Technical Issue","No","Monday"
"ecadf2b9-3ad8-498c-96fc",2024-04-28,2025-06-05 16:42:01,"Station","Credit Card","None","Standard","Advance",13,"London Paddington","Reading",2024-04-29,2025-06-05 15:00:00,2025-06-05 16:00:00,2025-06-05 16:54:00,"Delayed","Technical Issue","No","Monday"
